CodigoMateria,CodigoParlamentar,DataApresentacao
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,5760,2021-08-12
149322,5760,2021-08-12
149322,5760,2021-08-12
149322,5760,2021-08-12
149322,6234,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,345,2021-08-12
149322,345,2021-08-12
149322,345,2021-08-12
149322,345,2021-08-12
149322,6140,2021-08-12
149322,885,2021-08-12
149322,5967,2021-08-12
149322,22,2021-08-12
149322,6234,2021-08-12
149322,6234,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,5217,2021-08-12
149322,4994,2021-08-12
149322,4994,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5411,2021-08-12
149322,5411,2021-08-12
149322,6234,2021-08-12
149322,6109,2021-08-12
149322,6100,2021-08-12
149322,6100,2021-08-12
149322,6038,2021-08-12
149322,6038,2021-08-12
149322,6038,2021-08-12
149322,5339,2021-08-12
149322,5339,2021-08-12
149322,5386,2021-08-12
149322,423,2021-08-12
149322,6234,2021-08-12
149322,6234,2021-08-12
149322,6234,2021-08-12
149322,4994,2021-08-12
149322,4994,2021-08-12
149322,5385,2021-08-12
149322,5385,2021-08-12
149322,5670,2021-08-12
149322,5692,2021-08-12
149322,5692,2021-08-12
149322,5692,2021-08-12
149322,5692,2021-08-12
149322,6190,2021-08-12
149322,423,2021-08-12
149322,6114,2021-08-12
149322,6234,2021-08-12
149322,6234,2021-08-12
149322,6234,2021-08-12
149322,4994,2021-08-12
149322,4994,2021-08-12
149322,5719,2021-08-12
149322,5719,2021-08-12
149322,5719,2021-08-12
149322,5719,2021-08-12
149322,5719,2021-08-12
149322,5719,2021-08-12
149322,5719,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,5261,2021-08-12
149322,4696,2021-08-12
149322,4696,2021-08-12
149322,4696,2021-08-12
149322,4696,2021-08-12
149322,5376,2021-08-12
149322,5376,2021-08-12
149322,5670,2021-08-12
149322,5823,2021-08-12
149322,5261,2021-08-12
149322,5718,2021-08-12
149322,22,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5718,2021-08-12
149322,5719,2021-08-12
149322,5411,2021-08-12
149322,581,2021-08-12
149322,581,2021-08-12
149322,581,2021-08-12
149322,581,2021-08-12
149322,581,2021-08-12
149322,581,2021-08-12
149322,6234,2021-08-12
149322,6234,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,423,2021-08-12
149322,5259,2021-08-12
149322,5259,2021-08-12
149322,5259,2021-08-12
149322,5259,2021-08-12
149322,6234,2021-08-12
149322,5670,2021-08-12
149322,5670,2021-08-12
149322,5670,2021-08-12
149322,6044,2021-08-12
149322,6044,2021-08-12
149322,3396,2021-08-12
149322,3396,2021-08-12
149322,3396,2021-08-12
149322,3396,2021-08-12
149322,3396,2021-08-12
149322,5259,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5403,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,5953,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,6117,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6102,2021-08-12
149322,6095,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,3676,2021-08-12
149322,6076,2021-08-12
149322,6076,2021-08-12
149322,5292,2021-08-12
149322,5292,2021-08-12
149322,5292,2021-08-12
149322,5292,2021-08-12
149322,5292,2021-08-12
149322,5292,2021-08-12
149322,374,2021-08-12
149322,374,2021-08-12
149322,6131,2021-08-12
149322,6131,2021-08-12
149322,3676,2021-08-12
149322,6260,2021-08-12
149322,6104,2021-08-12
149322,4320,2021-08-12
149322,4320,2021-08-12
149322,4320,2021-08-12
149322,6095,2021-08-12
149322,6095,2021-08-12
149322,5627,2021-08-12
149322,6234,2021-08-12
149322,6081,2021-08-12
149322,6081,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6081,2021-08-12
149322,6081,2021-08-12
149322,6081,2021-08-12
149322,6081,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,6234,2021-08-12
149322,5982,2021-08-12
149322,6081,2021-08-12
149322,6081,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,4770,2021-08-12
149322,4770,2021-08-12
149322,4770,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-12
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,5783,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,6235,2021-08-12
149322,5783,2021-08-12
149322,6235,2021-08-12
149322,5982,2021-08-12
149322,5982,2021-08-13
149322,6081,2021-08-13
149322,5012,2021-12-01
149322,5012,2021-12-01
149322,5012,2021-12-01
149322,2331,2021-12-01
149406,6027,2021-08-16
149406,6027,2021-08-16
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,5936,2021-09-01
149621,35,2021-09-01
149621,5783,2021-09-01
149621,6071,2021-09-01
149621,698,2021-09-01
149621,5411,2021-09-01
149621,3747,2021-09-01
149621,4693,2021-09-01
149621,6215,2021-09-01
149621,6215,2021-09-01
149621,6215,2021-09-01
149621,6215,2021-09-01
149621,6215,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,6228,2021-09-01
149621,5346,2021-09-01
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,4676,2021-09-01
149621,581,2021-09-01
149621,581,2021-09-01
149621,6226,2021-09-01
149621,5719,2021-09-01
149621,5719,2021-09-01
149621,3787,2021-09-01
149621,5339,2021-09-01
149621,5217,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,4727,2021-09-01
149621,5338,2021-09-01
149621,5338,2021-09-01
149621,5338,2021-09-01
149621,5338,2021-09-01
149621,5338,2021-09-01
149621,5338,2021-09-01
149621,5804,2021-09-01
149621,5627,2021-09-01
149621,1173,2021-09-01
149621,1173,2021-09-01
149621,1173,2021-09-01
149621,1173,2021-09-01
149621,1173,2021-09-01
149621,6220,2021-09-01
149621,6220,2021-09-01
149621,6220,2021-09-01
149621,6220,2021-09-01
149621,6220,2021-09-01
149726,4320,2021-09-08
149726,4320,2021-09-08
149726,4320,2021-09-08
149726,6093,2021-09-08
149726,6093,2021-09-08
149726,6093,2021-09-08
149726,6093,2021-09-08
149726,6093,2021-09-08
149726,5826,2021-09-09
149726,5826,2021-09-09
149726,5826,2021-09-09
149726,5826,2021-09-09
149726,6117,2021-09-09
149726,6117,2021-09-09
149726,6117,2021-09-09
149726,6117,2021-09-09
149726,6117,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,6164,2021-09-09
149726,5411,2021-09-09
149726,6133,2021-09-09
149726,6133,2021-09-09
149726,6161,2021-09-09
149726,6161,2021-09-09
149726,5821,2021-09-09
149726,5821,2021-09-09
149726,5718,2021-09-09
149726,4994,2021-09-09
149726,5535,2021-09-09
149726,5535,2021-09-09
149726,5535,2021-09-09
149726,5535,2021-09-09
149726,5341,2021-09-09
149726,5341,2021-09-09
149726,5760,2021-09-09
149726,5760,2021-09-09
149726,5760,2021-09-09
149726,5760,2021-09-09
149726,5760,2021-09-09
149726,5821,2021-09-09
149726,6262,2021-09-09
149726,6075,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,5806,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,5806,2021-09-09
149726,5806,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,374,2021-09-09
149726,5627,2021-09-09
149726,5627,2021-09-09
149726,5627,2021-09-09
149726,5627,2021-09-09
149726,5627,2021-09-09
149726,5627,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,5338,2021-09-09
149726,6167,2021-09-09
149726,6167,2021-09-09
149726,6167,2021-09-09
149726,6167,2021-09-09
149726,6167,2021-09-09
149726,6167,2021-09-09
149726,6167,2021-09-09
149726,5783,2021-09-09
149726,5783,2021-09-09
149726,5783,2021-09-09
149726,5783,2021-09-09
149726,5905,2021-09-09
149726,6075,2021-09-09
149726,5008,2021-09-09
149726,5008,2021-09-09
149726,5008,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,6114,2021-09-09
149726,5008,2021-09-09
149726,5008,2021-09-09
149726,5008,2021-09-09
149726,581,2021-09-09
149726,581,2021-09-09
149726,581,2021-09-09
149726,581,2021-09-09
149726,581,2021-09-09
149726,581,2021-09-09
149726,5858,2021-09-09
149726,5858,2021-09-09
149726,5858,2021-09-09
149726,5858,2021-09-09
149726,885,2021-09-09
149726,885,2021-09-09
149726,885,2021-09-09
149726,885,2021-09-09
149726,885,2021-09-09
149726,885,2021-09-09
149726,885,2021-09-09
149726,6237,2021-09-09
149726,6237,2021-09-09
149726,6237,2021-09-09
149726,6237,2021-09-09
149726,6278,2021-09-09
149726,6278,2021-09-09
149726,6278,2021-09-09
149726,6278,2021-09-09
149726,6278,2021-09-09
149726,6278,2021-09-09
149726,6278,2021-09-09
149726,6242,2021-09-09
149726,6075,2021-09-09
149726,6220,2021-09-09
149726,6220,2021-09-09
149726,6220,2021-09-09
149726,6220,2021-09-09
149726,6220,2021-09-09
149726,6220,2021-09-09
149726,5858,2021-09-09
149726,5858,2021-09-09
149726,5858,2021-09-09
149726,5858,2021-09-09
149726,6237,2021-09-09
149726,6237,2021-09-09
149726,6237,2021-09-09
149726,6237,2021-09-09
149764,5718,2021-09-14
149764,5718,2021-09-14
149764,5895,2021-09-14
149764,5976,2021-09-15
149764,5976,2021-09-15
149764,5976,2021-09-15
149764,945,2021-09-15
149764,2331,2021-09-21
149764,5527,2021-09-22
149764,5527,2021-09-22
149764,5527,2021-09-22
150038,22,2021-10-04
150731,5895,2021-11-16
150731,825,2021-11-17
150731,878,2021-11-18
150731,5529,2021-11-18
150731,5985,2021-11-18
150731,5411,2021-11-19
150731,825,2021-11-19
150731,825,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,5352,2021-11-22
150731,581,2021-11-22
150731,581,2021-11-22
150731,5008,2021-11-23
150731,5008,2021-11-23
150731,5352,2021-11-23
150731,5895,2021-11-23
150731,581,2021-11-23
150731,4994,2021-11-23
150731,4994,2021-11-23
150731,4994,2021-11-23
150731,4994,2021-11-23
150731,5527,2021-11-23
150731,5527,2021-11-23
150731,5411,2021-11-23
150731,5422,2021-11-23
150731,5953,2021-11-23
150731,5953,2021-11-23
150731,6027,2021-11-23
150731,6027,2021-11-23
150731,4994,2021-11-23
150731,5527,2021-11-23
150731,5527,2021-11-23
150731,5982,2021-11-23
150731,5982,2021-11-23
150731,5982,2021-11-23
150731,878,2021-11-24
150731,6295,2021-11-24
150731,5936,2021-11-26
150731,5936,2021-11-26
150731,5936,2021-11-26
150731,2331,2021-11-28
150731,2331,2021-11-28
150731,4994,2021-11-29
150731,5982,2021-11-29
150731,5533,2021-11-29
150731,5527,2021-11-30
150731,5533,2021-11-30
150731,5527,2021-11-30
150731,5982,2021-11-30
150731,5527,2021-11-30
150731,5502,2021-11-30
150731,5502,2021-11-30
150731,5502,2021-11-30
150731,5502,2021-11-30
150731,5502,2021-11-30
150731,5502,2021-11-30
150731,5502,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,5540,2021-11-30
150731,878,2021-11-30
150731,5982,2021-12-01
150731,2331,2021-11-30
150731,5905,2021-12-02
150731,5533,2021-12-01
150731,5352,2021-11-29
150731,5953,2021-12-01
150966,2331,2022-02-08
150966,5352,2022-02-09
151187,5804,2021-12-08
151187,2329,2021-12-08
151187,2329,2021-12-08
151187,5352,2021-12-08
151187,6098,2021-12-08
151187,,2022-04-28
151187,5760,2021-12-08
151187,5760,2021-12-08
151187,5760,2021-12-08
151187,5760,2021-12-08
151187,5718,2021-12-08
151187,5718,2021-12-08
151187,6243,2021-12-08
151187,6187,2021-12-08
151187,2331,2021-12-08
151187,5411,2021-12-09
151187,825,2021-12-09
151187,6216,2021-12-09
151187,6216,2021-12-09
151187,5942,2021-12-09
151187,423,2021-12-09
151187,423,2021-12-09
151187,6309,2021-12-09
151187,6114,2021-12-09
151187,6294,2021-12-09
151187,4650,2021-12-09
151187,5292,2021-12-09
151187,5292,2021-12-09
151187,5292,2021-12-09
151187,5292,2021-12-09
151187,5292,2021-12-09
151187,6167,2021-12-09
151187,4994,2021-12-09
151187,4994,2021-12-09
151187,4994,2021-12-09
151187,4994,2021-12-09
151187,4994,2021-12-09
151187,5982,2021-12-09
151187,6140,2021-12-09
151187,6236,2021-12-09
151187,6278,2021-12-09
151187,5982,2021-12-09
151187,6081,2021-12-09
151187,6081,2021-12-09
151187,6235,2021-12-09
151187,6235,2021-12-09
151187,5338,2021-12-09
151187,5338,2021-12-09
151187,5338,2021-12-09
151187,5338,2021-12-09
151187,5338,2021-12-09
151187,5338,2021-12-09
151187,5982,2022-05-02
151187,5352,2022-05-03
151187,374,2022-05-03
151187,6027,2022-05-04
151293,5352,2022-03-14
151293,825,2022-03-14
151293,5953,2022-03-15
151293,5953,2022-03-15
151293,4531,2022-03-15
151293,4770,2022-03-15
151333,,2021-12-14
151606,2331,2022-02-15
151606,6027,2022-02-15
151606,4981,2022-02-16
151606,1173,2022-02-16
151606,5988,2022-02-16
151606,5988,2022-02-16
151606,5894,2022-02-16
151606,4994,2022-02-16
151606,1186,2022-02-16
151606,4994,2022-02-16
151606,4994,2022-02-16
151606,5894,2022-02-16
151606,4981,2022-02-19
151606,4994,2022-02-22
151606,5924,2022-02-22
151606,5924,2022-02-22
151606,5988,2022-02-22
151606,3806,2022-02-22
151606,5988,2022-03-08
151606,5899,2022-03-08
151606,3396,2022-03-08
151606,3396,2022-03-08
151606,6295,2022-03-09
151606,4994,2022-03-10
151606,5411,2022-03-10
151741,6098,2022-02-16
151741,5335,2022-02-17
151741,6071,2022-02-17
151741,6229,2022-02-17
151741,6229,2022-02-17
151741,6209,2022-02-17
151741,5411,2022-02-17
151741,3786,2022-02-17
151741,3786,2022-02-17
151741,5335,2022-02-17
151741,5335,2022-02-17
151741,6309,2022-02-17
151741,3786,2022-02-17
151741,6114,2022-02-17
151741,885,2022-02-17
151741,2324,2022-02-17
151741,5985,2022-02-17
151741,5985,2022-02-17
151741,2331,2022-06-07
151741,2331,2022-06-07
152145,,2022-03-08
152401,4525,2022-05-04
153341,5533,2022-05-31
153341,35,2022-06-03
153341,35,2022-06-03
153341,5740,2022-06-06
153341,5740,2022-06-06
153341,4525,2022-06-06
153341,5740,2022-06-06
153341,5982,2022-06-07
153341,6027,2022-06-08
153341,6027,2022-06-08
153341,2331,2022-06-08
153341,5895,2022-06-08
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,5540,2022-06-09
153341,4994,2022-06-09
153341,345,2022-06-09
153341,5376,2022-06-09
153341,5982,2022-06-09
153341,5953,2022-06-10
153341,5718,2022-06-10
153341,5718,2022-06-10
153341,5783,2022-06-10
153341,90,2022-06-10
153341,581,2022-06-12
153341,581,2022-06-12
153341,825,2022-06-13
153341,374,2022-06-13
153341,374,2022-06-13
153341,6304,2022-06-13
153341,6304,2022-06-13
153341,6304,2022-06-13
153341,5783,2022-06-13
153341,5537,2022-06-13
153341,4610,2022-06-13
153341,4994,2022-06-13
153341,35,2022-06-13
153341,5376,2022-06-13
153341,2331,2022-06-13
153341,2331,2022-06-13
153341,475,2022-06-13
153341,475,2022-06-13
153341,5953,2022-06-13
153341,475,2022-06-13
153341,1186,2022-06-13
153341,5924,2022-06-13
153341,22,2022-06-13
153341,5924,2022-06-13
153341,4994,2022-06-13
153341,2331,2022-06-13
153341,5627,2022-06-13
153341,5627,2022-06-13
153341,5627,2022-06-13
153341,5627,2022-06-13
153341,5627,2022-06-13
153341,2331,2022-06-13
153341,4994,2022-06-13
153341,5352,2022-06-13
153341,5352,2022-06-13
153341,5352,2022-06-13
153341,5352,2022-06-13
153341,5352,2022-06-13
153341,2331,2022-06-13
153341,2331,2022-06-13
153341,5012,2022-06-13
153341,1186,2022-06-13
153341,5985,2022-06-13
153341,5936,2022-06-13
153341,5899,2022-06-13
153341,5627,2022-06-13
153341,5533,2022-06-13
155248,5924,2022-11-29
155248,5895,2022-11-30
155248,5895,2022-11-30
155248,5895,2022-11-30
155248,5895,2022-11-30
155248,5895,2022-11-30
155248,5895,2022-11-30
155248,5988,2022-11-30
155248,5988,2022-11-30
155248,5718,2022-11-30
155248,6027,2022-11-30
155248,5898,2022-11-30
155248,5898,2022-11-30
155248,5898,2022-11-30
155248,5898,2022-11-30
155248,5898,2022-11-30
155248,3806,2022-11-30
155248,5718,2022-12-01
155248,4994,2022-12-01
155248,5899,2022-12-04
155248,5899,2022-12-04
155248,5376,2022-12-05
155248,5376,2022-12-05
155248,5982,2022-12-05
155248,5982,2022-12-05
155248,5982,2022-12-05
155248,5982,2022-12-05
155248,5982,2022-12-05
155248,3830,2022-12-05
155248,5936,2022-12-05
155248,5936,2022-12-05
155248,5936,2022-12-05
155248,5936,2022-12-05
155248,2331,2022-12-06
155248,2331,2022-12-06
155248,5352,2022-12-06
155248,5411,2022-12-06
155248,5411,2022-12-06
155248,5411,2022-12-06
155248,5982,2022-12-06
155248,2331,2022-12-06
155248,2331,2022-12-06
155248,5894,2022-12-06
155248,2331,2022-12-06
155248,5988,2022-12-06
155248,5936,2022-12-06
155248,5502,2022-12-06
155248,5936,2022-12-06
155248,5982,2022-12-06
155248,5982,2022-12-06
155248,5982,2022-12-06
155248,5972,2022-12-06
155248,4610,2022-12-06
155248,5924,2022-12-06
155248,5982,2022-12-07
155248,5898,2022-12-06
155248,5898,2022-12-06
155248,5990,2022-12-06
155248,5990,2022-12-06
155248,1249,2022-12-07
155248,5894,2022-12-07
155248,5988,2022-12-07
155248,5898,2022-12-06
155248,5924,2022-12-07
155248,5012,2022-12-07
155401,5982,2022-12-13
155401,6098,2022-12-14
155401,5718,2022-12-14
155401,5718,2022-12-14
155401,22,2022-12-14
155401,22,2022-12-14
155401,5988,2022-12-14
155401,22,2022-12-14
155401,742,2022-12-15
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,5797,2023-02-02
155651,5797,2023-02-02
155651,5797,2023-02-02
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,6104,2023-02-02
155651,,2023-05-24
155651,6435,2023-02-02
155651,5764,2023-02-02
155651,5764,2023-02-02
155651,6417,2023-02-02
155651,6218,2023-02-02
155651,6218,2023-02-02
155651,6218,2023-02-02
155651,825,2023-02-02
155651,825,2023-02-02
155651,825,2023-02-02
155651,825,2023-02-02
155651,825,2023-02-02
155651,5048,2023-02-02
155651,5048,2023-02-02
155651,5048,2023-02-02
155651,5048,2023-02-02
155651,6079,2023-02-02
155651,5826,2023-02-02
155651,5826,2023-02-02
155651,5985,2023-02-02
155651,4994,2023-02-02
155651,825,2023-02-03
155651,6405,2023-02-03
155651,6405,2023-02-03
155651,6055,2023-02-03
155651,6055,2023-02-03
155651,6462,2023-02-03
155651,5321,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,6462,2023-02-03
155651,4320,2023-02-03
155651,4320,2023-02-03
155651,5231,2023-02-03
155651,5976,2023-02-03
155651,5976,2023-02-03
155651,5736,2023-02-03
155651,5736,2023-02-03
155651,5736,2023-02-03
155651,5736,2023-02-03
155651,6260,2023-02-03
155651,6104,2023-02-03
155651,4694,2023-02-03
155651,6054,2023-02-03
155651,6054,2023-02-03
155651,6054,2023-02-03
155651,6054,2023-02-03
155651,5658,2023-02-03
155651,5658,2023-02-03
155651,4694,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,5706,2023-02-03
155651,4994,2023-02-03
155651,4994,2023-02-03
155651,4994,2023-02-03
155651,5346,2023-02-03
155651,5352,2023-02-03
155651,5692,2023-02-03
155651,5706,2023-02-03
155651,6141,2023-02-03
155651,6141,2023-02-03
155651,6533,2023-03-27
155651,6533,2023-03-27
155651,6533,2023-03-27
155651,6071,2023-03-27
155651,6071,2023-03-27
155651,2410,2023-03-27
155651,6272,2023-03-27
155651,6071,2023-03-28
155651,6342,2023-03-28
155651,5270,2023-03-28
155651,6597,2023-03-28
155651,3830,2023-03-28
155651,1186,2023-03-29
155651,5643,2023-03-29
155651,5643,2023-03-29
155651,5643,2023-03-29
155651,5895,2023-03-29
155651,5895,2023-03-29
155651,6174,2023-03-29
155651,6174,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,6071,2023-03-29
155651,6071,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,3800,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5346,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,5804,2023-03-29
155651,6237,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,5820,2023-03-29
155651,6516,2023-03-29
155651,,2023-06-01
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,5386,2023-04-13
156780,4573,2023-04-13
156780,5386,2023-04-13
157179,5321,2023-05-02
157179,6218,2023-05-02
157179,6490,2023-05-08
157179,6236,2023-05-08
157179,6341,2023-05-08
157179,,2023-08-08
157179,,2023-08-24
150781,2331,2021-11-16
150781,5585,2021-11-16
150781,374,2021-11-16
150781,5990,2021-11-16
150781,4994,2021-11-16
150781,5718,2021-11-16
150781,5976,2021-11-16
150781,6027,2021-11-16
150781,6027,2021-11-16
150781,5990,2021-11-16
150781,3777,2021-11-16
150781,5523,2021-11-16
150781,5523,2021-11-16
150781,5376,2021-11-16
151234,374,2021-12-14
151234,374,2021-12-14
153449,,2022-06-03
158501,5259,2023-07-03
158501,5647,2023-07-04
158501,6105,2023-07-05
158501,5793,2023-07-05
158501,6431,2023-07-05
158501,4770,2023-07-05
